incident_id,fecha_incidente,anio,provincia_inferida,categoria_operativa_preliminar,final_label,label_model_confidence,agreement_score,was_used_in_training,vote_rules_heuristic,vote_ner_intensifiers,vote_semantic_cluster_proxy,vote_llm_as_annotator_proxy
1284376554757,2014-10-23,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284375985670,2014-10-21,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284375939895,2014-10-21,2014,Palencia,trafico,P1,0.74026,0.75,True,P1,P2,P1,P1
1284375601318,2014-10-20,2014,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284375518793,2014-10-19,2014,Palencia,sanitario,P2,0.74026,0.75,True,P2,P3,P2,P2
1284375517692,2014-10-19,2014,Palencia,trafico,P3,0.714286,0.75,True,P3,P3,P3,P2
1284375516591,2014-10-19,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284375507119,2014-10-19,2014,Salamanca,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284375503347,2014-10-19,2014,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284375491260,2014-10-18,2014,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284375261651,2014-10-16,2014,Segovia,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284375259101,2014-10-16,2014,Leon,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284375256837,2014-10-16,2014,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284375085758,2014-10-16,2014,Salamanca,sanitario,P1,1.0,1.0,True,P1,P1,P1,P1
1284375026748,2014-10-15,2014,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284375023793,2014-10-16,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284374870388,2014-10-15,2014,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284374788545,2014-10-15,2014,Avila,incendio,P3,1.0,1.0,True,P3,P3,P3,P3
1284374492539,2014-10-13,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284374269339,2014-10-11,2014,Avila,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284374206480,2014-10-11,2014,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284373283440,2014-10-08,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284372960633,2014-10-07,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284372385907,2014-10-06,2014,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284372204212,2014-10-06,2014,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284372033481,2014-10-05,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284372017934,2014-10-05,2014,Avila,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284371985332,2014-10-05,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284371818807,2014-10-03,2014,Burgos,sanitario,P1,1.0,1.0,True,P1,P1,P1,P1
1284371804743,2014-10-03,2014,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284371727866,2014-10-03,2014,Leon,incendio,P1,0.74026,0.75,True,P1,P2,P1,P1
1284371397499,2014-10-02,2014,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284371126135,2014-10-01,2014,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284370483851,2014-09-29,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284370224299,2014-09-28,2014,Palencia,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284370162402,2014-09-27,2014,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284370134736,2014-09-26,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284369881719,2014-09-26,2014,Avila,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284369750388,2014-09-25,2014,Segovia,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284369269712,2014-09-24,2014,Leon,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284369159386,2014-09-23,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284369066396,2014-09-23,2014,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284368599604,2014-09-21,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284368590975,2014-09-21,2014,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284368551605,2014-09-21,2014,Leon,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284368541579,2014-09-21,2014,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284368452221,2014-09-20,2014,Avila,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284368433594,2014-09-20,2014,Burgos,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284368382492,2014-09-20,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284368307280,2014-09-19,2014,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284368288204,2014-09-19,2014,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284367871308,2014-09-18,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284367494193,2014-09-17,2014,Avila,incendio,P1,1.0,1.0,True,P1,P1,P1,P1
1284366751097,2014-09-15,2014,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284366746057,2014-09-15,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284366542393,2014-09-15,2014,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284366265215,2014-09-14,2014,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284366210463,2014-09-13,2014,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284366119913,2014-09-13,2014,Leon,incendio,P1,1.0,1.0,True,P1,P1,P1,P1
1284365931945,2014-09-12,2014,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284365749224,2014-09-12,2014,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284365543645,2014-09-12,2014,Burgos,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284365538241,2014-09-11,2014,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284365410508,2014-09-11,2014,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284365389754,2014-09-11,2014,Avila,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284365094195,2014-09-10,2014,Soria,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284364949896,2014-09-10,2014,Burgos,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284364426743,2014-09-09,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284364060369,2014-09-08,2014,Salamanca,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284364060172,2014-09-08,2014,Valladolid,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284364042235,2014-09-08,2014,Leon,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284363977395,2014-09-08,2014,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284363864026,2014-09-07,2014,Leon,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284363824074,2014-09-07,2014,Leon,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284363752087,2014-09-06,2014,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284363743535,2014-09-06,2014,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284363649099,2014-09-05,2014,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284363364993,2014-09-04,2014,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284363244880,2014-09-04,2014,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284363087787,2014-09-04,2014,Leon,incendio,P1,1.0,1.0,True,P1,P1,P1,P1
1284362771113,2014-09-02,2014,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284362766483,2014-09-02,2014,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284362573324,2014-09-02,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284362342413,2014-09-01,2014,Valladolid,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284362274724,2014-09-01,2014,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284361654268,2014-08-31,2014,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284361616992,2014-08-31,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284361612474,2014-08-31,2014,Leon,sanitario,P4,0.545455,0.5,True,P3,P4,P3,P4
1284361410029,2014-08-30,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284361228806,2014-08-29,2014,Avila,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284360868051,2014-08-29,2014,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284360733949,2014-08-28,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284360610685,2014-08-28,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284360376815,2014-08-28,2014,Leon,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284360264874,2014-08-27,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284360261816,2014-08-27,2014,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284360089045,2014-08-26,2014,Avila,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284360046705,2014-08-26,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284360039962,2014-08-26,2014,Valladolid,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284359908815,2014-08-26,2014,Leon,sanitario,P2,0.74026,0.75,True,P2,P3,P2,P2
1284359891903,2014-08-26,2014,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284359887464,2014-08-26,2014,Burgos,trafico,P3,0.714286,0.75,True,P3,P3,P3,P2
1284359800677,2014-08-25,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284359503791,2014-08-24,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284359483061,2014-08-24,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284359440201,2014-08-23,2014,Salamanca,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284359428460,2014-08-23,2014,Palencia,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284359423252,2014-08-23,2014,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284359419533,2014-08-23,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284359417415,2014-08-23,2014,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284359224224,2014-08-22,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284359183237,2014-08-21,2014,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284359176929,2014-08-21,2014,Leon,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284358962898,2014-08-20,2014,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284358737511,2014-08-19,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284358655358,2014-08-19,2014,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284358633231,2014-08-19,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284358564899,2014-08-18,2014,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284358538307,2014-08-18,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284358510025,2014-08-18,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284358401301,2014-08-18,2014,Segovia,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284358311110,2014-08-17,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284358120088,2014-08-15,2014,Segovia,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284358039253,2014-08-14,2014,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284358012635,2014-08-14,2014,Avila,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284357941305,2014-08-14,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284357887671,2014-08-13,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284357765398,2014-08-13,2014,Soria,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284357708059,2014-08-13,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284357457679,2014-08-12,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284357448074,2014-08-12,2014,Avila,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284357420929,2014-08-12,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284356916328,2014-08-09,2014,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284356894562,2014-08-09,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284356886023,2014-08-09,2014,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284356882423,2014-08-09,2014,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284356851398,2014-08-08,2014,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284356805832,2014-08-08,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284356668165,2014-08-08,2014,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284356632571,2014-08-07,2014,Leon,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284356585567,2014-08-07,2014,Leon,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284356572704,2014-08-07,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284356540306,2014-08-07,2014,Segovia,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284356329483,2014-08-07,2014,Leon,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284355736157,2014-08-05,2014,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284355512058,2014-08-05,2014,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284355412125,2014-08-05,2014,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284354995358,2014-08-04,2014,Segovia,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284354960565,2014-08-03,2014,Zamora,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284354782673,2014-08-03,2014,Zamora,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284354603413,2014-08-02,2014,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284354576244,2014-08-02,2014,Leon,sanitario,P2,0.74026,0.75,True,P2,P3,P2,P2
1284354572283,2014-08-02,2014,Burgos,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284354567973,2014-08-02,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284354417780,2014-08-01,2014,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284353419955,2014-07-31,2014,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284353418218,2014-07-31,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284353275804,2014-07-31,2014,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284353015353,2014-07-30,2014,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284352997115,2014-07-30,2014,Burgos,incendio,P3,1.0,1.0,True,P3,P3,P3,P3
1284352900815,2014-07-30,2014,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284352736838,2014-07-30,2014,Leon,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284352537039,2014-07-29,2014,Burgos,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284352094971,2014-07-28,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284352062149,2014-07-28,2014,Avila,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284351620739,2014-07-27,2014,Leon,trafico,P4,1.0,1.0,True,P4,P4,P4,P4
1284351610949,2014-07-27,2014,Leon,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284351593744,2014-07-27,2014,Burgos,trafico,P1,0.74026,0.75,True,P1,P2,P1,P1
1284351588516,2014-07-27,2014,Salamanca,trafico,P4,1.0,1.0,True,P4,P4,P4,P4
1284351579196,2014-07-27,2014,Avila,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284351574009,2014-07-27,2014,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284351500231,2014-07-27,2014,Burgos,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284351481783,2014-07-26,2014,Avila,incendio,P3,1.0,1.0,True,P3,P3,P3,P3
1284351294050,2014-07-26,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284351202314,2014-07-26,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284351187836,2014-07-26,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284351181867,2014-07-25,2014,Avila,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284351164382,2014-07-26,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284350993209,2014-07-25,2014,Valladolid,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284350979038,2014-07-25,2014,Burgos,trafico,P1,0.74026,0.75,True,P1,P2,P1,P1
1284350969000,2014-07-25,2014,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284350954917,2014-07-25,2014,Valladolid,trafico,P1,0.74026,0.75,True,P1,P2,P1,P1
1284350949522,2014-07-25,2014,Valladolid,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284350829948,2014-07-25,2014,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284350503492,2014-07-24,2014,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284350068772,2014-07-23,2014,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284349676938,2014-07-22,2014,Segovia,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284349529550,2014-07-22,2014,Salamanca,sanitario,P2,1.0,1.0,True,P2,P2,P2,P2
1284349517687,2014-07-22,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284348899378,2014-07-21,2014,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284348555264,2014-07-20,2014,Leon,incendio,P3,1.0,1.0,True,P3,P3,P3,P3
1284348478821,2014-07-19,2014,Salamanca,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284348289260,2014-07-19,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284348206545,2014-07-19,2014,Leon,incendio,P1,1.0,1.0,True,P1,P1,P1,P1
1284348053517,2014-07-18,2014,Avila,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284347871194,2014-07-18,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284347814157,2014-07-17,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284347805947,2014-07-18,2014,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284347694535,2014-07-17,2014,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284347677051,2014-07-17,2014,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284347621190,2014-07-17,2014,Leon,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1284347550620,2014-07-17,2014,Salamanca,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284347484677,2014-07-17,2014,Leon,incendio,P1,1.0,1.0,True,P1,P1,P1,P1
1284347441792,2014-07-17,2014,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284347409116,2014-07-16,2014,Valladolid,sanitario,P2,1.0,1.0,True,P2,P2,P2,P2
1284347375751,2014-07-16,2014,Avila,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284347206330,2014-07-15,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284346989239,2014-07-15,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284346953419,2014-07-14,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284346946589,2014-07-14,2014,Burgos,trafico,P3,0.714286,0.75,True,P3,P3,P3,P2
1284346918943,2014-07-14,2014,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284346885690,2014-07-14,2014,Leon,trafico,P3,0.714286,0.75,True,P3,P3,P3,P2
1284346819122,2014-07-14,2014,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284346592109,2014-07-13,2014,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284346454786,2014-07-12,2014,Avila,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284346451383,2014-07-12,2014,Burgos,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284346413565,2014-07-12,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284346412679,2014-07-12,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284345968544,2014-07-11,2014,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284345771754,2014-07-10,2014,Salamanca,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284345528463,2014-07-09,2014,Avila,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284345440460,2014-07-09,2014,Avila,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284344944226,2014-07-08,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284344469840,2014-07-07,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284344338476,2014-07-07,2014,Leon,incendio,P3,1.0,1.0,True,P3,P3,P3,P3
1284344093898,2014-07-06,2014,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284344073116,2014-07-06,2014,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284343828181,2014-07-06,2014,Avila,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284343153621,2014-07-05,2014,Avila,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284343122576,2014-07-05,2014,Burgos,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284341882987,2014-07-04,2014,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284340913590,2014-07-03,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284340824617,2014-07-03,2014,Salamanca,trafico,P4,1.0,1.0,True,P4,P4,P4,P4
1284339961932,2014-07-02,2014,Soria,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284338858649,2014-07-01,2014,Avila,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284338788624,2014-07-01,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284338775684,2014-07-01,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284338610177,2014-07-01,2014,Palencia,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284338127879,2014-06-30,2014,Burgos,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284337900685,2014-06-30,2014,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284337882584,2014-06-30,2014,Zamora,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284337597041,2014-06-29,2014,Segovia,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284337588359,2014-06-29,2014,Avila,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284337374859,2014-06-28,2014,Valladolid,trafico,P3,0.714286,0.75,True,P3,P3,P3,P2
1284337222802,2014-06-27,2014,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284336901645,2014-06-26,2014,Leon,incendio,P1,1.0,1.0,True,P1,P1,P1,P1
1284336566400,2014-06-25,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284336341078,2014-06-24,2014,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284336262700,2014-06-24,2014,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284336239936,2014-06-24,2014,Leon,sanitario,P2,1.0,1.0,True,P2,P2,P2,P2
1284335798835,2014-06-23,2014,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284335683054,2014-06-23,2014,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284335582458,2014-06-22,2014,Avila,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284335570124,2014-06-22,2014,Valladolid,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284335569433,2014-06-22,2014,Leon,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284335533055,2014-06-22,2014,Segovia,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284335380273,2014-06-21,2014,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284335304918,2014-06-21,2014,Leon,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284335059987,2014-06-20,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284334769959,2014-06-19,2014,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284334762360,2014-06-19,2014,Burgos,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284334740959,2014-06-19,2014,Burgos,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284334357951,2014-06-18,2014,Zamora,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284333951594,2014-06-17,2014,Zamora,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284333507058,2014-06-16,2014,Segovia,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284333411962,2014-06-16,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284333298869,2014-06-15,2014,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284333247021,2014-06-15,2014,Valladolid,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284333228820,2014-06-15,2014,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284333225433,2014-06-14,2014,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284333224390,2014-06-15,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284333129518,2014-06-14,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284333072401,2014-06-14,2014,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284333054130,2014-06-14,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284332960654,2014-06-13,2014,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284332832617,2014-06-13,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284332794581,2014-06-13,2014,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284332193530,2014-06-11,2014,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
